customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,Base_Revenue,FTP_Cost,Allocated_Cost,PD_Risk
15775293,680,France,Male,34,3,143292.95,1,1,0,66526.01,0,6422.82,1738.61,150,0.068
15697597,631,France,Male,26,1,149144.61,1,0,1,123697.95,0,6095.71,1422.06,175,0.0876
15639669,746,France,Male,36,9,127157.04,1,1,1,155700.15,0,5070.8,1018.19,175,0.0416
15631392,654,Germany,Male,43,9,84673.17,2,0,1,82081.35,0,3665.05,763.92,225,0.0784
15580935,687,Germany,Male,33,9,135962.4,2,1,0,121747.96,0,6102.58,1523.81,200,0.0652
15590344,708,Germany,Male,32,3,151691.44,2,1,1,172810.51,0,5633.99,1233.0,225,0.0568
15653306,679,Germany,Female,32,0,88335.05,1,0,0,159584.81,0,3833.59,956.34,150,0.0684
15805025,636,France,Female,45,7,139859.23,1,1,1,108402.54,0,6142.72,1581.26,175,0.0856
15658449,695,France,Male,45,9,43134.65,1,0,1,77330.35,0,2025.83,594.26,175,0.062
15694450,677,France,Male,42,5,99580.13,1,1,0,21007.96,0,4249.65,1128.53,150,0.0692
15605666,720,France,Female,34,6,110717.38,1,1,1,9398.45,0,3932.04,798.61,175,0.052
15615126,780,France,Female,37,3,0.0,2,0,0,182156.81,1,975.82,232.32,200,0.028
15726588,653,Spain,Female,36,3,0.0,2,0,0,110525.6,0,487.21,136.1,200,0.0788
15645095,674,France,Female,28,3,0.0,1,1,0,51536.99,0,300.02,67.82,150,0.0704
15808960,620,Germany,Male,40,5,108197.11,2,1,0,49722.34,0,3791.28,1108.94,200,0.092
15729435,623,France,Male,40,6,0.0,2,1,1,66119.07,0,294.48,74.47,225,0.0908
15656840,547,France,Female,29,6,104450.86,1,1,1,37160.28,0,4545.97,951.22,175,0.1212
15659149,530,France,Male,39,2,0.0,2,1,0,197923.05,0,1154.31,258.76,200,0.128
15585490,746,France,Female,34,4,0.0,1,0,1,65166.6,0,336.1,97.68,175,0.0416
15674929,512,France,Female,31,7,0.0,2,0,0,49326.07,0,260.51,77.93,200,0.1352
15746341,630,France,Male,40,8,0.0,2,1,1,42495.81,0,212.85,60.94,225,0.088
15662091,570,Spain,Male,21,7,116099.82,1,1,1,148087.62,0,4831.77,1121.3,175,0.112
15620123,605,France,Male,39,6,111169.91,1,0,0,9641.4,0,4274.69,1183.58,150,0.098
15616240,530,Spain,Male,37,4,0.0,2,1,1,164844.37,0,724.33,160.96,225,0.128
15624186,813,Germany,Female,25,5,123616.43,1,0,1,132959.33,0,4892.17,1166.55,175,0.0148
15605036,704,Spain,Female,37,9,155619.58,1,1,1,135088.58,0,7177.44,1935.88,175,0.0584
15805151,565,Germany,Male,31,2,89558.39,2,1,1,4441.54,0,3199.69,949.96,225,0.114
15753847,645,Spain,Male,45,4,0.0,1,0,1,174916.85,1,902.53,220.14,175,0.082
15653222,526,Germany,Female,32,6,131938.92,2,1,1,1795.93,0,4598.32,1147.67,225,0.1296
15757541,778,France,Female,33,9,151772.63,2,0,0,180249.94,1,7178.8,1593.81,200,0.0288
15726945,677,France,Female,72,8,0.0,2,1,1,153604.44,0,730.49,175.55,225,0.0692
15794276,588,France,Female,64,3,0.0,1,1,1,189703.65,0,1081.94,223.21,175,0.1048
15568328,488,France,Female,22,6,0.0,2,1,1,66393.89,0,342.72,97.97,225,0.1448
15604355,519,France,Male,39,1,97700.02,1,1,1,30709.03,0,4563.46,923.34,175,0.1324
15735788,709,France,Male,31,6,0.0,2,1,1,71009.84,0,328.22,88.08,225,0.0564
15618255,642,Germany,Female,56,6,103244.86,2,1,0,143049.72,1,4872.24,1107.57,200,0.0832
15720941,710,Germany,Male,34,8,147833.3,2,0,1,1561.58,0,5340.22,1322.3,225,0.056
15769110,653,France,Female,46,5,0.0,2,1,0,49707.85,0,238.26,54.36,200,0.0788
15576094,743,France,Male,71,0,0.0,2,0,1,29837.65,0,145.28,34.87,225,0.0428
15756150,418,France,Female,39,2,0.0,2,0,0,9041.71,0,50.0,12.73,200,0.1728
15719579,670,Germany,Female,33,9,84521.48,2,0,1,198017.05,0,3839.65,1014.01,225,0.072
15748854,723,Germany,Female,28,5,91938.31,1,1,0,143481.85,0,3773.71,1109.58,150,0.0508
15612455,549,Germany,Male,45,6,124240.93,1,1,1,146372.51,0,4367.49,1018.59,175,0.1204
15664802,543,France,Female,42,5,0.0,2,0,0,101905.34,0,455.7,117.79,200,0.1228
15735687,595,Spain,Male,37,2,157084.99,1,1,0,134767.13,0,7393.8,2145.48,150,0.102
15664734,673,Germany,Female,25,3,108244.82,2,1,1,103573.96,0,4072.76,932.76,225,0.0708
15767894,741,France,Female,21,9,0.0,2,0,1,139259.54,0,601.04,172.2,225,0.0436
15666884,508,Germany,Female,41,5,82161.7,2,1,0,187776.49,0,4982.07,1473.47,200,0.1368
15750156,662,Germany,Male,59,2,104568.41,1,1,0,8059.44,1,3954.24,1125.97,150,0.0752
15751120,752,France,Female,36,2,119912.46,1,1,0,124354.92,0,5592.22,1437.12,150,0.0392
15575748,809,France,Male,36,9,68881.59,2,0,1,109135.11,0,3512.96,956.27,225,0.0164
15714610,575,Spain,Male,30,2,0.0,2,1,1,82222.86,0,438.35,108.76,225,0.11
15720305,591,Spain,Female,40,1,86376.29,1,0,1,136767.16,1,3508.82,911.33,175,0.1036
15678129,643,Spain,Female,45,9,150840.03,2,1,0,155516.35,0,6653.8,1979.16,200,0.0828
15566633,698,Germany,Male,55,8,155059.1,2,1,1,144584.29,0,5804.62,1306.69,225,0.0608
15680436,496,France,Female,29,4,0.0,2,1,0,164806.89,0,1025.62,286.41,200,0.1416
15674343,597,France,Male,44,8,78128.13,2,0,1,109153.04,0,3085.43,773.28,225,0.1012
15658890,603,Germany,Male,46,4,98899.76,2,1,1,86190.34,0,3927.26,854.91,225,0.0988
15599004,655,Spain,Male,37,1,0.0,1,1,1,106040.97,0,475.03,125.58,175,0.078
15726487,431,France,Male,63,6,160982.89,1,1,1,168008.17,0,6189.88,1728.48,175,0.1676
15698716,620,France,Female,70,3,87926.24,2,1,0,33350.26,1,4182.07,1074.27,200,0.092
15710527,782,France,Female,35,4,0.0,1,1,1,119565.34,0,742.65,210.72,175,0.0272
15655590,581,Spain,Male,46,2,79385.21,2,0,0,188492.82,0,3921.97,927.89,200,0.1076
15732266,553,Germany,Male,53,5,127997.83,1,1,0,165378.66,1,5161.58,1503.96,150,0.1188
15669326,658,France,Male,44,2,168396.34,1,1,1,14178.73,0,5284.13,1399.41,175,0.0768
15672246,686,Germany,Male,43,2,134896.03,1,1,1,97847.05,0,5741.42,1609.41,175,0.0656
15620276,539,Spain,Male,36,6,0.0,3,1,1,118959.64,0,575.98,130.92,275,0.1244
15640258,685,France,Female,50,6,94238.75,2,1,1,50664.07,1,3760.86,919.95,225,0.066
15740283,850,France,Male,29,1,0.0,2,0,0,152996.89,0,781.92,227.51,200,0.005
15759717,763,Spain,Female,39,7,0.0,2,1,0,19458.75,0,101.14,20.74,200,0.0348
15620268,634,Germany,Male,43,3,212696.32,1,1,0,115268.86,0,9377.69,2254.38,150,0.0864
15743871,567,France,Male,59,3,0.0,2,1,0,25843.7,1,125.13,34.79,200,0.1132
15614491,539,France,Male,39,3,139153.68,2,1,0,147662.33,0,5609.95,1539.27,200,0.1244
15595047,764,France,Male,41,7,0.0,2,0,0,134878.34,0,719.29,205.11,200,0.0344
15732334,653,France,Female,40,0,0.0,2,1,0,35795.85,0,179.2,49.09,200,0.0788
15701206,566,Spain,Male,44,5,0.0,2,1,0,66462.79,0,361.84,106.64,200,0.1136
15581280,714,Germany,Male,29,6,92887.13,1,1,1,69578.49,0,4384.42,1095.34,175,0.0544
15651943,580,Spain,Female,65,1,0.0,2,0,1,103182.46,0,442.56,116.14,225,0.108
15609545,548,France,Male,29,5,83442.98,1,0,1,177017.39,0,3617.16,1030.06,175,0.1208
15658548,646,Germany,Female,36,6,144773.29,2,1,0,53217.3,0,5599.39,1512.78,200,0.0816
15626008,622,Germany,Female,52,9,111973.97,1,1,1,162756.29,1,4733.69,995.05,175,0.0912
15774133,706,France,Female,35,8,178032.53,1,0,1,42181.68,0,7885.98,1866.61,175,0.0576
15763798,680,France,Male,23,5,140007.19,1,0,1,31714.08,0,5961.17,1521.64,175,0.068
15758013,698,France,Male,37,5,98400.61,2,0,0,25017.28,0,4507.5,1241.69,200,0.0608
15705765,581,Spain,Female,46,1,0.0,2,1,0,104272.04,0,542.03,137.87,200,0.1076
15648362,728,Germany,Male,45,3,108924.33,2,1,0,84300.4,1,4878.18,1354.94,200,0.0488
15761102,707,Spain,Female,32,4,132835.56,1,0,0,136877.24,0,6717.38,1906.13,150,0.0572
15610165,761,France,Female,26,1,0.0,2,1,1,199409.19,0,1043.88,236.45,225,0.0356
15723717,483,Germany,Male,41,1,118334.44,1,0,0,163147.99,1,5586.91,1461.59,150,0.1468
15654611,736,Germany,Female,25,9,81732.88,2,1,0,136497.28,0,4536.85,1160.12,200,0.0456
15659736,716,Germany,Male,66,5,121411.9,1,0,0,10070.4,1,4963.35,1105.5,150,0.0536
15603170,654,France,Male,32,9,121455.65,1,1,0,190068.53,1,5631.79,1402.25,150,0.0784
15786167,649,Spain,Male,20,5,0.0,2,1,1,58309.54,0,267.12,68.08,225,0.0804
15671915,649,France,Male,46,5,0.0,2,1,1,76946.6,0,411.78,116.01,225,0.0804
15794792,612,France,Female,31,8,117989.76,1,1,1,54129.86,0,5607.56,1380.01,175,0.0952
15652789,657,Spain,Male,40,10,0.0,2,1,1,52990.7,0,263.61,54.86,225,0.0772
15739168,511,France,Female,31,5,137411.29,1,0,1,161854.98,0,7130.46,1773.56,175,0.1356
15719950,682,France,Male,61,10,73688.2,1,1,1,172141.33,0,3058.01,867.85,175,0.0672
15743818,748,Spain,Male,58,9,122330.7,2,0,1,124429.19,0,5484.79,1410.28,225,0.0408
15717937,554,Germany,Male,43,5,99906.89,1,0,0,24983.39,0,4104.67,951.82,150,0.1184
15602841,794,Spain,Female,28,5,0.0,2,0,1,86699.98,0,401.98,117.42,225,0.0224
15619972,807,France,Female,47,9,167664.83,1,0,0,125440.11,1,9082.07,1957.78,150,0.0172
15796114,594,France,Female,34,7,141525.55,1,0,0,9443.15,0,5670.45,1319.44,150,0.1024
15633546,652,Spain,Female,33,3,124832.51,1,1,0,195877.06,0,5729.16,1396.27,150,0.0792
15758755,729,France,Female,34,9,132121.71,1,0,1,105409.31,0,5827.0,1595.42,175,0.0484
15695168,625,France,Male,39,2,0.0,2,1,0,100403.05,0,401.47,113.85,200,0.09
15754342,597,Germany,Female,60,0,78539.84,1,0,1,48502.88,0,3126.96,643.7,175,0.1012
15756610,657,Germany,Female,38,5,123770.46,1,0,0,47019.66,1,5695.82,1590.29,150,0.0772
15640917,633,France,Male,43,5,0.0,2,1,1,48249.88,0,226.08,61.51,225,0.0868
15663164,663,Germany,Male,49,7,116150.65,3,1,1,84358.71,1,4647.76,1345.36,275,0.0748
15616811,535,France,Male,47,0,160729.1,1,0,1,145986.35,0,8096.6,2348.37,175,0.126
15610781,702,France,Female,29,10,88378.6,1,1,0,88550.28,0,4511.03,1252.95,150,0.0592
15600911,712,France,Male,33,2,182888.08,1,1,0,3061.0,0,7709.83,1688.61,150,0.0552
15629603,607,France,Male,31,8,0.0,2,1,1,43196.5,0,206.15,47.7,225,0.0972
15714981,476,France,Male,37,4,0.0,1,1,1,55775.84,1,272.2,79.93,175,0.1496
15775892,748,Spain,Female,23,8,85600.08,1,0,0,134077.71,0,3765.14,978.25,150,0.0408
15782778,815,France,Male,35,4,0.0,2,0,1,198490.33,0,893.73,226.9,225,0.014
15786643,602,France,Male,32,10,0.0,2,1,1,116052.92,0,519.66,151.52,225,0.0992
15595657,649,Germany,Male,40,4,95001.33,1,0,1,123202.99,0,4143.13,1190.82,175,0.0804
15743673,551,Spain,Male,27,2,113873.22,1,1,1,85129.77,1,4465.23,1217.89,175,0.1196
15634310,509,France,Male,30,6,0.0,2,1,0,180598.86,0,761.79,219.57,200,0.1364
15790809,685,Spain,Male,40,7,74896.92,1,1,0,198694.2,0,4076.88,861.79,150,0.066
15668695,536,France,Female,22,5,89492.62,1,0,0,42934.43,0,3883.39,1070.86,150,0.1256
15669281,711,Spain,Male,38,3,128718.78,1,0,0,114793.45,0,6696.03,1985.8,150,0.0556
15621031,761,Spain,Male,27,8,0.0,2,1,0,63297.7,0,295.34,60.51,200,0.0356
15720071,535,France,Female,49,3,0.0,1,0,0,61820.41,1,318.25,70.75,150,0.126
15792180,566,Germany,Male,22,7,144954.75,2,1,0,102246.0,0,6506.72,1817.96,200,0.1136
15813894,620,Spain,Male,21,9,0.0,2,0,0,154882.79,0,754.76,190.2,200,0.092
15669490,837,Germany,Male,37,6,94001.61,2,1,0,140723.05,0,4795.93,1000.73,200,0.0052
15783030,685,France,Female,40,7,0.0,1,1,0,72852.74,1,392.5,89.02,150,0.066
15695792,673,France,Male,65,0,0.0,1,1,1,85733.33,0,442.7,102.89,175,0.0708
15575676,638,France,Male,24,1,0.0,2,0,1,162597.15,0,792.2,183.87,225,0.0848
15627665,614,France,Male,46,4,0.0,1,1,0,74379.57,1,358.6,103.19,150,0.0944
15814092,626,France,Female,44,2,0.0,1,0,1,173117.22,1,747.2,198.91,175,0.0896
15695225,834,Spain,Male,38,8,0.0,2,1,1,66485.26,0,305.64,83.59,225,0.0064
15615091,691,France,Male,24,6,0.0,2,1,1,92811.2,0,435.19,87.63,225,0.0636
15794345,706,Spain,Male,38,8,0.0,2,0,1,46635.11,0,206.97,50.24,225,0.0576
15726484,633,France,Male,37,7,141546.35,1,1,1,124830.11,0,6562.54,1521.08,175,0.0868
15650442,644,Germany,Female,32,8,141528.88,1,1,1,167087.34,1,7273.99,2074.49,175,0.0824
15714256,666,France,Male,30,7,109805.3,1,0,1,163625.56,0,4737.21,1399.31,175,0.0736
15778752,708,France,Male,32,10,86614.06,2,1,1,172129.26,0,4447.8,1077.85,225,0.0568
15601659,496,Germany,Female,59,7,91680.1,2,1,0,163141.18,1,4019.33,1194.97,200,0.1416
15602811,730,Germany,Male,38,0,38848.19,2,0,0,94003.11,0,1962.23,395.26,200,0.048
15779414,696,Spain,Male,40,3,153639.11,1,1,1,138351.68,0,6365.32,1480.39,175,0.0616
15763097,809,Spain,Male,80,8,0.0,2,0,1,34164.05,0,181.1,50.25,225,0.0164
15633666,701,Spain,Female,33,7,123870.07,1,1,0,97794.71,0,5074.26,1197.58,150,0.0596
15718789,604,France,Male,30,5,0.0,2,1,0,75786.55,0,417.27,121.88,200,0.0984
15690620,665,France,Male,39,10,46323.57,1,1,0,136812.02,0,2474.66,548.99,150,0.074
15737071,639,France,Female,60,5,162039.78,1,1,1,84361.72,1,6454.95,1804.59,175,0.0844
15665062,696,France,Male,19,1,110928.51,1,1,1,2766.63,0,3893.13,857.15,175,0.0616
15600692,520,France,Male,38,5,0.0,2,1,0,163185.76,0,836.59,183.81,200,0.132
15792064,545,Germany,Male,53,5,114421.55,1,1,0,180598.28,1,5970.42,1460.22,150,0.122
15811486,634,Germany,Female,29,8,130036.21,2,0,1,69849.55,0,5702.41,1679.33,225,0.0864
15626141,750,France,Female,26,1,151510.17,2,1,1,19921.72,0,7539.14,1949.21,225,0.04
15738546,530,Spain,Female,41,4,0.0,2,0,1,147606.71,0,843.56,222.28,225,0.128
15677052,589,France,Female,59,2,0.0,2,1,1,126160.24,1,611.4,122.88,225,0.1044
15656454,654,France,Male,37,6,83568.55,1,1,0,47046.72,0,3464.19,712.45,150,0.0784
15645496,648,France,Female,43,7,139972.18,1,1,0,143668.58,0,6613.95,1367.06,150,0.0808
15612505,835,Spain,Male,45,3,100212.13,1,1,0,152577.62,0,4371.52,1232.61,150,0.006
15708513,446,France,Female,39,1,90217.07,1,1,0,191350.48,0,5097.9,1140.32,150,0.1616
15685654,514,Spain,Male,66,9,0.0,2,1,1,14234.31,0,73.75,17.18,225,0.1344
15732307,694,Germany,Male,33,4,124067.32,1,1,1,77906.87,0,5489.49,1432.73,175,0.0624
15726814,554,Spain,Male,46,4,0.0,2,0,1,57320.92,0,306.29,79.14,225,0.1184
15653776,720,Germany,Female,57,1,162082.31,4,0,0,27145.73,1,7759.37,1870.42,300,0.052
15597914,641,Germany,Female,51,2,117306.69,4,1,1,26912.72,1,4909.35,983.98,325,0.0836
15631603,813,France,Male,32,1,122889.88,1,1,1,26476.18,0,4990.91,1222.57,175,0.0148
15789753,480,France,Male,40,6,148790.61,1,0,1,79329.7,0,7306.05,2001.04,175,0.148
15678034,811,France,Male,46,9,180226.24,1,1,0,13464.64,1,7980.4,1783.81,150,0.0156
15690209,715,Germany,Female,32,3,104857.19,2,1,0,114149.8,0,4612.09,1249.12,200,0.054
15592091,620,Spain,Male,31,2,166833.86,2,1,1,135171.6,0,7353.02,1481.75,225,0.092
15647453,721,France,Male,42,4,102936.72,1,0,0,1187.88,0,4203.97,1222.52,150,0.0516
15697100,772,Germany,Female,48,6,108736.52,1,1,0,184564.67,1,5463.04,1611.62,150,0.0312
15811290,680,Germany,Male,44,0,129974.79,2,1,1,33391.38,0,4638.0,928.74,225,0.068
15629187,535,France,Male,38,8,85982.07,1,1,0,9238.35,0,2947.85,724.53,150,0.126
15758073,655,France,Female,20,7,134397.61,1,0,0,28029.54,0,5026.56,1213.32,150,0.078
15640769,660,France,Male,63,8,137841.53,1,1,1,42790.29,0,5175.05,1470.69,175,0.076
15606641,762,Germany,Male,56,10,100260.88,3,1,1,77142.42,1,4113.11,1045.03,275,0.0352
15718280,662,Germany,Male,39,5,139822.11,2,1,1,146219.9,0,6725.37,1756.24,225,0.0752
15764335,463,Germany,Female,41,8,123151.51,2,1,0,70127.93,0,5187.56,1142.56,200,0.1548
15634218,501,Germany,Male,27,4,95331.83,2,1,0,132104.76,0,4561.66,947.49,200,0.1396
15808760,603,Spain,Female,42,6,0.0,1,1,1,90437.87,0,396.83,106.84,175,0.0988
15648461,688,Spain,Male,37,7,138162.41,2,1,1,113926.31,0,5814.7,1523.84,225,0.0648
15593555,430,France,Male,38,9,0.0,2,1,1,12050.77,0,63.79,18.07,225,0.168
15569079,632,Germany,Male,48,6,126066.26,1,1,0,64345.61,1,5683.53,1616.78,150,0.0872
15800736,601,Spain,Female,42,4,96763.89,1,1,1,199242.65,0,4514.14,1187.69,175,0.0996
15792607,769,France,Female,38,2,0.0,2,0,0,75578.67,0,384.0,97.47,200,0.0324
15640034,551,France,Male,42,2,139561.46,1,1,0,43435.43,1,7074.89,2061.63,150,0.1196
15807563,841,France,Female,52,5,0.0,1,0,0,183239.71,1,914.59,256.2,150,0.005
15684461,469,Spain,Female,31,6,0.0,1,1,0,146213.75,1,680.39,196.12,150,0.1524
15580134,479,Spain,Male,27,2,172463.45,1,1,1,40315.27,0,6976.74,2090.12,175,0.1484
15679075,701,France,Male,37,8,107798.85,1,1,0,16966.73,0,4437.32,1066.51,150,0.0596
15742504,593,France,Male,36,2,70181.48,2,1,0,80608.12,0,3161.77,859.03,200,0.1028
15567328,738,Spain,Male,38,5,177997.07,1,0,1,19233.41,0,7193.42,1933.64,175,0.0448
15698294,635,Spain,Male,31,1,0.0,2,1,0,135382.23,0,579.2,125.93,200,0.086
15607142,658,France,Male,32,8,0.0,1,1,1,80410.68,0,363.35,95.8,175,0.0768
15738516,687,Spain,Female,36,5,0.0,1,1,0,17696.22,0,87.16,21.16,150,0.0652
15806403,650,France,Male,37,9,0.0,2,1,0,17974.08,0,88.39,21.66,200,0.08
15656707,720,Spain,Male,21,2,123200.78,1,1,1,180712.28,0,5501.41,1199.38,175,0.052
15653715,602,France,Female,63,7,0.0,2,1,1,56323.21,0,276.63,75.93,225,0.0992
15806184,618,Spain,Male,33,4,0.0,2,1,1,77550.18,0,390.12,105.25,225,0.0928
15585734,803,Germany,Male,41,9,137742.9,2,1,1,166957.82,0,6908.79,1749.51,225,0.0188
15725639,793,France,Female,63,9,116270.72,1,1,1,184243.25,0,5516.76,1189.81,175,0.0228
15618401,616,Germany,Male,41,10,113220.2,2,1,1,114072.91,0,5302.68,1355.82,225,0.0936
15785385,550,Spain,Male,51,5,0.0,2,1,0,153917.41,0,727.91,152.87,200,0.12
15734762,602,France,Female,56,3,115895.22,3,1,0,4176.17,1,4923.1,1151.7,250,0.0992
15767129,452,France,Female,60,6,121730.49,1,1,1,142963.29,0,5793.85,1374.51,175,0.1592
15797204,655,Spain,Female,28,3,113811.85,2,0,1,76844.23,0,5364.12,1546.7,225,0.078
15769272,510,France,Female,26,6,136214.08,1,0,0,159742.33,0,6692.99,1616.73,150,0.136
15771966,557,France,Male,39,8,146200.01,1,1,0,177944.64,0,7134.4,1853.85,150,0.1172
15691952,676,France,Male,37,10,106242.67,1,1,1,166678.28,0,5033.07,1446.9,175,0.0696
15593250,640,France,Female,29,4,0.0,2,1,0,44904.26,0,230.02,55.8,200,0.084
15605333,529,Spain,Male,31,6,0.0,1,1,0,10625.91,0,58.78,16.95,150,0.1284
15800083,559,France,Male,45,8,24043.45,1,0,1,169781.45,1,1692.58,361.61,175,0.1164
15575691,689,France,Female,58,5,0.0,2,0,1,49848.86,0,233.58,55.24,225,0.0644
15689886,626,Germany,Male,39,10,132287.92,3,1,1,51467.92,1,5649.53,1183.42,275,0.0896
15809838,697,Spain,Male,30,1,0.0,2,0,0,735.79,0,50.0,12.8,200,0.0612
15736154,823,France,Female,44,1,0.0,2,0,1,182495.7,0,837.28,247.61,225,0.0108
15767391,565,Germany,Female,32,4,90322.99,2,0,1,118740.37,0,4175.17,1109.32,225,0.114
15704910,631,Spain,Male,23,3,0.0,2,1,0,13813.24,0,68.42,17.97,200,0.0876
15656613,646,France,Female,34,3,131283.11,1,0,0,130500.65,0,4595.96,1047.03,150,0.0816
15611551,676,Spain,Male,48,1,131659.59,2,0,1,14152.15,0,5219.94,1530.02,225,0.0696
15732430,850,Spain,Female,54,4,120952.74,1,1,0,66963.15,0,5091.55,1258.39,150,0.005
15741865,810,France,Female,38,9,153166.17,1,1,1,93261.69,0,6487.27,1470.67,175,0.016
15634143,581,Spain,Male,30,0,53291.86,1,0,0,196582.28,0,3555.58,1062.3,150,0.1076
15609676,718,France,Female,35,2,167924.95,1,1,0,43024.64,0,6089.32,1475.52,150,0.0528
15761600,713,France,Male,43,5,86394.14,1,1,1,130001.13,0,3767.2,893.39,175,0.0548
15676404,672,France,Female,50,1,0.0,1,1,0,12106.82,1,50.0,10.17,150,0.0712
15659236,781,Spain,Male,33,3,0.0,2,1,1,42556.33,0,202.55,44.12,225,0.0276
15690440,656,Spain,Male,47,1,0.0,2,1,1,197961.93,0,950.65,267.06,225,0.0776
15694601,583,France,Female,31,4,158978.79,1,1,0,12538.92,0,6094.35,1513.04,150,0.1068
15812262,808,Germany,Female,37,2,100431.84,1,1,0,35140.49,1,4657.42,1376.21,150,0.0168
15762821,721,Spain,Male,33,5,0.0,2,0,1,117626.9,0,638.75,133.11,225,0.0516
15669301,778,Germany,Female,29,6,150358.97,1,1,0,62454.01,1,6375.89,1667.9,150,0.0288
15672640,850,Spain,Female,45,4,114347.85,2,1,1,109089.04,0,4929.63,1340.85,225,0.005
15750458,693,France,Female,39,4,0.0,2,0,1,142331.39,0,784.69,205.68,225,0.0628
15627251,520,France,Male,34,4,134007.9,1,1,1,193209.11,0,6313.86,1597.33,175,0.132
15764294,759,Germany,Male,31,4,98899.91,1,1,1,47832.82,0,3851.88,993.13,175,0.0364
15659962,637,France,Male,60,3,0.0,2,1,1,70174.03,0,290.65,78.17,225,0.0852
15788536,755,Germany,Male,40,2,137430.82,2,0,0,176768.59,0,6099.47,1746.44,200,0.038
15596979,662,France,Female,47,6,0.0,2,1,1,129392.75,0,695.79,162.56,225,0.0752
15681220,503,France,Female,37,8,0.0,2,1,1,97893.32,0,600.9,147.8,225,0.1388
15635097,599,Germany,Male,39,2,188976.89,2,0,1,176142.09,0,8491.78,2238.36,225,0.1004
15780779,583,Spain,Female,40,4,0.0,2,1,0,114093.73,0,526.81,121.92,200,0.1068
15798470,764,Spain,Female,48,1,75990.97,1,1,0,158323.81,1,3377.27,735.83,150,0.0344
15760880,513,France,Male,29,10,0.0,2,0,1,25514.77,0,134.62,39.93,225,0.1348
15616929,730,Spain,Male,62,5,112181.08,1,0,1,61513.87,0,3948.71,866.63,175,0.048
15758775,820,Spain,Male,34,10,97208.46,1,1,1,59553.34,0,4416.49,986.08,175,0.012
15663386,597,Spain,Female,26,7,0.0,2,1,0,110253.2,0,596.34,156.16,200,0.1012
15621267,637,France,Male,32,5,0.0,1,0,0,148769.08,0,776.3,161.27,150,0.0852
15720509,696,France,Male,34,9,150856.79,1,0,1,8236.78,0,5942.0,1208.63,175,0.0616
15693322,635,Germany,Female,37,9,146748.07,1,0,1,11407.58,0,6261.8,1292.44,175,0.086
15589544,673,Spain,Female,57,4,0.0,2,1,1,49684.09,0,252.67,53.65,225,0.0708
15772030,662,Spain,Male,33,3,0.0,2,0,1,68064.83,0,313.84,76.24,225,0.0752
15693337,683,Spain,Male,41,0,148863.17,1,1,1,163911.32,0,8027.57,2271.21,175,0.0668
15676571,850,France,Male,55,6,0.0,1,1,0,944.41,1,50.0,11.71,150,0.005
15701392,815,Spain,Male,28,6,0.0,2,0,1,185547.71,0,999.71,242.68,225,0.014
15741092,671,Spain,Male,34,10,153360.02,1,1,0,140509.86,0,5183.36,1347.8,150,0.0716
15643865,601,France,Female,40,3,92055.36,1,0,1,164652.02,1,5080.59,1169.63,175,0.0996
15769389,709,Germany,Female,39,9,124723.92,1,1,0,73641.86,0,6144.01,1494.55,150,0.0564
15807768,702,Germany,Male,28,1,103033.83,1,1,1,40321.87,0,4335.86,1034.67,175,0.0592
15801630,558,France,Male,40,6,0.0,2,1,0,173844.89,0,917.79,214.94,200,0.1168
15705034,691,Spain,Male,40,1,0.0,2,1,1,145613.17,0,768.73,183.6,225,0.0636
15763107,700,France,Female,30,9,0.0,1,1,1,174971.64,0,818.62,164.63,175,0.06
15667085,667,France,Male,33,4,0.0,2,1,1,131834.75,0,695.24,200.66,225,0.0732
15647008,624,Germany,Male,54,3,116726.22,1,1,0,110498.1,1,4799.31,1428.92,150,0.0904
15584505,580,France,Female,23,5,113923.81,2,0,0,196241.43,0,5201.02,1488.79,200,0.108
15748068,571,Spain,Female,31,3,0.0,2,1,1,194667.92,0,1083.03,217.23,225,0.1116
15663964,561,France,Male,37,5,0.0,2,1,0,83093.25,0,455.96,125.43,200,0.1156
15782311,529,France,Male,28,9,0.0,2,1,1,52545.24,0,244.17,62.83,225,0.1284
15588197,670,France,Male,36,7,0.0,2,0,0,59571.5,0,276.01,57.8,200,0.072
15610105,666,Germany,Female,21,1,121827.43,2,1,1,99818.31,0,5025.36,1473.87,225,0.0736
15606133,628,Spain,Male,42,7,0.0,2,0,1,172967.87,0,928.2,257.69,225,0.0888
15599403,577,France,Male,60,10,125389.7,2,1,1,178616.73,0,5317.81,1140.83,225,0.1092
15648225,652,Spain,Female,38,1,103895.31,1,0,1,159649.44,0,5130.78,1520.78,175,0.0792
15608406,678,France,Male,26,5,111128.04,1,1,0,60941.27,1,5104.57,1085.33,150,0.0688
15633378,692,Spain,Female,49,9,0.0,2,1,0,178342.63,0,883.84,216.95,200,0.0632
15664759,675,Spain,Male,32,10,0.0,2,1,0,191545.65,0,1054.46,227.66,200,0.07
15625545,712,Spain,Male,52,9,0.0,1,1,1,117977.45,1,571.94,122.98,175,0.0552
15772148,639,Germany,Female,37,5,151242.48,1,0,1,49637.65,0,6163.2,1829.12,175,0.0844
15810829,618,France,Male,48,7,0.0,1,1,0,13921.82,1,62.81,16.16,150,0.0928
15731669,554,France,Male,39,2,129709.62,1,1,0,173197.12,0,6670.21,1506.92,150,0.1184
